phase	collection	category	sub_category	cbeta_id	volume	sutra_no	juan_count	title	translator
1	T	華嚴部類	華嚴部	T10n0280	10	0280	1	佛說兜沙經	後漢 支婁迦讖譯
1	T	華嚴部類	華嚴部	T10n0281	10	0281	1	佛說菩薩本業經	吳 支謙譯
1	T	華嚴部類	華嚴部	T10n0282	10	0282	1	諸菩薩求佛本業經	西晉 聶道真譯
1	T	華嚴部類	華嚴部	T10n0283	10	0283	1	菩薩十住行道品	西晉 竺法護譯
1	T	華嚴部類	華嚴部	T10n0284	10	0284	1	佛說菩薩十住經	東晉 祇多蜜譯
1	T	華嚴部類	華嚴部	T10n0285	10	0285	5	漸備一切智德經	西晉 竺法護譯
1	T	華嚴部類	華嚴部	T10n0286	10	0286	4	十住經	姚秦 鳩摩羅什譯
1	T	華嚴部類	華嚴部	T10n0287	10	0287	9	佛說十地經	唐 尸羅達摩譯
1	T	華嚴部類	華嚴部	T10n0288	10	0288	3	等目菩薩所問三昧經	西晉 竺法護譯
1	T	華嚴部類	華嚴部	T10n0289	10	0289	1	顯無邊佛土功德經	唐 玄奘譯
1	T	華嚴部類	華嚴部	T10n0290	10	0290	1	佛說較量一切佛剎功德經	宋 法賢譯
1	T	華嚴部類	華嚴部	T10n0291	10	0291	4	佛說如來興顯經	西晉 竺法護譯
1	T	華嚴部類	華嚴部	T10n0292	10	0292	6	度世品經	西晉 竺法護譯
1	T	華嚴部類	華嚴部	T10n0293	10	0293	40	大方廣佛華嚴經	唐 般若譯
1	T	華嚴部類	華嚴部	T10n0294	10	0294	3	佛說羅摩伽經	西秦 聖堅譯
1	T	華嚴部類	華嚴部	T10n0295	10	0295	1	大方廣佛華嚴經入法界品	唐 地婆訶羅譯
1	T	華嚴部類	華嚴部	T10n0296	10	0296	1	文殊師利發願經	東晉 佛陀跋陀羅譯
1	T	華嚴部類	華嚴部	T10n0297	10	0297	1	普賢菩薩行願讚	唐 不空譯
1	T	華嚴部類	華嚴部	T10n0298	10	0298	1	大方廣普賢所說經	唐 實叉難陀譯
1	T	華嚴部類	華嚴部	T10n0299	10	0299	5	大方廣總持寶光明經	宋 法天譯
1	T	華嚴部類	華嚴部	T10n0300	10	0300	1	大方廣佛華嚴經不思議佛境界分	唐 提雲般若譯
1	T	華嚴部類	華嚴部	T10n0301	10	0301	1	大方廣如來不思議境界經	唐 實叉難陀譯
1	T	華嚴部類	華嚴部	T10n0302	10	0302	1	度諸佛境界智光嚴經	失譯
1	T	華嚴部類	華嚴部	T10n0303	10	0303	2	佛華嚴入如來德智不思議境界經	隋 闍那崛多譯
1	T	華嚴部類	華嚴部	T10n0304	10	0304	1	大方廣入如來智德不思議經	唐 實叉難陀譯
1	T	華嚴部類	華嚴部	T10n0305	10	0305	5	信力入印法門經	元魏 曇摩流支譯
1	T	華嚴部類	華嚴部	T10n0306	10	0306	1	大方廣佛花嚴經修慈分	唐 提雲般若等譯
1	T	華嚴部類	華嚴部	T10n0307	10	0307	1	佛說莊嚴菩提心經	姚秦 鳩摩羅什譯
1	T	華嚴部類	華嚴部	T10n0308	10	0308	1	佛說大方廣菩薩十地經	元魏 吉迦夜譯
1	T	華嚴部類	華嚴部	T10n0309	10	0309	10	最勝問菩薩十住除垢斷結經	姚秦 竺佛念譯
1	T	寶積部類	寶積部	T11n0310	11	0310	120	大寶積經	唐 菩提流志譯
1	T	寶積部類	寶積部	T11n0311	11	0311	3	大方廣三戒經	北涼 曇無讖譯
1	T	寶積部類	寶積部	T11n0312	11	0312	20	佛說如來不思議祕密大乘經	宋 法護．惟淨譯
1	T	寶積部類	寶積部	T11n0313	11	0313	2	阿閦佛國經	後漢 支婁迦讖譯
1	T	寶積部類	寶積部	T11n0314	11	0314	1	佛說大乘十法經	梁 僧伽婆羅譯
1	T	寶積部類	寶積部	T11n0315a	11	0315a	1	佛說普門品經	西晉 竺法護譯
1	T	寶積部類	寶積部	T11n0315b	11	0315b	1	佛說普門品經	西晉 竺法護譯
1	T	寶積部類	寶積部	T11n0316	11	0316	40	佛說大乘菩薩藏正法經	宋 法護等譯
1	T	寶積部類	寶積部	T11n0317	11	0317	1	佛說胞胎經	西晉 竺法護譯
1	T	寶積部類	寶積部	T11n0318	11	0318	2	文殊師利佛土嚴淨經	西晉 竺法護譯
1	T	寶積部類	寶積部	T11n0319	11	0319	3	大聖文殊師利菩薩佛剎功德莊嚴經	唐 不空譯
1	T	寶積部類	寶積部	T11n0320	11	0320	20	父子合集經	宋 日稱等譯
1	T	寶積部類	寶積部	T12n0321	12	0321	4	佛說護國尊者所問大乘經	宋 施護譯
1	T	寶積部類	寶積部	T12n0322	12	0322	1	法鏡經	後漢 安玄譯
1	T	寶積部類	寶積部	T12n0323	12	0323	1	郁迦羅越問菩薩行經	西晉 竺法護譯
1	T	寶積部類	寶積部	T12n0324	12	0324	1	佛說幻士仁賢經	西晉 竺法護譯
1	T	寶積部類	寶積部	T12n0325	12	0325	1	佛說決定毘尼經	西晉 燉煌三藏譯
1	T	寶積部類	寶積部	T12n0326	12	0326	1	佛說三十五佛名禮懺文	唐 不空譯
1	T	寶積部類	寶積部	T12n0327	12	0327	2	發覺淨心經	隋 闍那崛多譯
1	T	寶積部類	寶積部	T12n0328	12	0328	1	佛說須賴經	曹魏 白延譯
1	T	寶積部類	寶積部	T12n0329	12	0329	1	佛說須賴經	前涼 支施崙譯
1	T	寶積部類	寶積部	T12n0330	12	0330	1	佛說菩薩修行經	西晉 白法祖譯
1	T	寶積部類	寶積部	T12n0331	12	0331	3	佛說無畏授所問大乘經	宋 施護等譯
1	T	寶積部類	寶積部	T12n0332	12	0332	1	佛說優填王經	西晉 法炬譯
1	T	寶積部類	寶積部	T12n0333	12	0333	1	佛說大乘日子王所問經	宋 法天譯
1	T	寶積部類	寶積部	T12n0334	12	0334	1	佛說須摩提菩薩經	西晉 竺法護譯
1	T	寶積部類	寶積部	T12n0335	12	0335	1	佛說須摩提菩薩經	姚秦 鳩摩羅什譯
1	T	寶積部類	寶積部	T12n0336	12	0336	1	須摩提經	唐 菩提流志譯
1	T	寶積部類	寶積部	T12n0337	12	0337	1	佛說阿闍貰王女阿術達菩薩經	西晉 竺法護譯
1	T	寶積部類	寶積部	T12n0338	12	0338	1	佛說離垢施女經	西晉 竺法護譯
1	T	寶積部類	寶積部	T12n0339	12	0339	1	得無垢女經	元魏 瞿曇般若流支譯
1	T	寶積部類	寶積部	T12n0340	12	0340	2	文殊師利所說不思議佛境界經	唐 菩提流志譯
1	T	寶積部類	寶積部	T12n0341	12	0341	3	聖善住意天子所問經	元魏 毘目智仙共般若流支譯
1	T	寶積部類	寶積部	T12n0342	12	0342	2	佛說如幻三昧經	西晉 竺法護譯
1	T	寶積部類	寶積部	T12n0343	12	0343	1	佛說太子刷護經	西晉 竺法護譯
1	T	寶積部類	寶積部	T12n0344	12	0344	1	佛說太子和休經	失譯
1	T	寶積部類	寶積部	T12n0345	12	0345	2	慧上菩薩問大善權經	西晉 竺法護譯
1	T	寶積部類	寶積部	T12n0346	12	0346	4	佛說大方廣善巧方便經	宋 施護譯
1	T	寶積部類	寶積部	T12n0347	12	0347	2	大乘顯識經	唐 地婆訶羅譯
1	T	寶積部類	寶積部	T12n0348	12	0348	1	佛說大乘方等要慧經	後漢 安世高譯
1	T	寶積部類	寶積部	T12n0349	12	0349	1	彌勒菩薩所問本願經	西晉 竺法護譯
1	T	寶積部類	寶積部	T12n0350	12	0350	1	佛說遺日摩尼寶經	後漢 支婁迦讖譯
1	T	寶積部類	寶積部	T12n0351	12	0351	1	佛說摩訶衍寶嚴經	失譯
1	T	寶積部類	寶積部	T12n0352	12	0352	5	佛說大迦葉問大寶積正法經	宋 施護譯
1	T	寶積部類	寶積部	T12n0353	12	0353	1	勝鬘師子吼一乘大方便方廣經	劉宋 求那跋陀羅譯
1	T	寶積部類	寶積部	T12n0354	12	0354	2	毘耶娑問經	元魏 瞿曇般若流支譯
1	T	寶積部類	寶積部	T12n0355	12	0355	1	入法界體性經	隋 闍那崛多譯
1	T	寶積部類	寶積部	T12n0356	12	0356	1	佛說寶積三昧文殊師利菩薩問法身經	後漢 安世高譯
1	T	寶積部類	寶積部	T12n0357	12	0357	2	如來莊嚴智慧光明入一切佛境界經	元魏 曇摩流支譯
1	T	寶積部類	寶積部	T12n0358	12	0358	1	度一切諸佛境界智嚴經	梁 僧伽婆羅等譯
1	T	寶積部類	寶積部	T12n0359	12	0359	5	佛說大乘入諸佛境界智光明莊嚴經	宋 法護等譯
1	T	淨土宗部類	寶積部	T12n0360	12	0360	2	佛說無量壽經	曹魏 康僧鎧譯
1	T	淨土宗部類	寶積部	T12n0361	12	0361	4	佛說無量清淨平等覺經	後漢 支婁迦讖譯
1	T	淨土宗部類	寶積部	T12n0362	12	0362	2	佛說阿彌陀三耶三佛薩樓佛檀過度人道經	吳 支謙譯
1	T	淨土宗部類	寶積部	T12n0363	12	0363	3	佛說大乘無量壽莊嚴經	宋 法賢譯
1	T	淨土宗部類	寶積部	T12n0364	12	0364	2	佛說大阿彌陀經	宋 王日休校輯
1	T	淨土宗部類	寶積部	T12n0365	12	0365	1	佛說觀無量壽佛經	宋 畺良耶舍譯
1	T	淨土宗部類	寶積部	T12n0366	12	0366	1	佛說阿彌陀經	姚秦 鳩摩羅什譯
1	T	淨土宗部類	寶積部	T12n0367	12	0367	1	稱讚淨土佛攝受經	唐 玄奘譯
1	T	淨土宗部類	寶積部	T12n0368	12	0368	1	拔一切業障根本得生淨土神呪	劉宋 求那跋陀羅重譯
1	T	淨土宗部類	寶積部	T12n0369	12	0369	1	阿彌陀佛說呪	
1	T	淨土宗部類	寶積部	T12n0370	12	0370	1	阿彌陀鼓音聲王陀羅尼經	失譯
1	T	淨土宗部類	寶積部	T12n0371	12	0371	1	觀世音菩薩授記經	宋 曇無竭譯
1	T	淨土宗部類	寶積部	T12n0372	12	0372	3	佛說如幻三摩地無量印法門經	宋 施護等譯
1	T	淨土宗部類	寶積部	T12n0373	12	0373	1	後出阿彌陀佛偈	失譯
1	T	涅槃部類	涅槃部	T12n0374	12	0374	40	大般涅槃經	北涼 曇無讖譯
1	T	涅槃部類	涅槃部	T12n0375	12	0375	36	大般涅槃經	宋 慧嚴等依泥洹經加之
1	T	涅槃部類	涅槃部	T12n0376	12	0376	6	佛說大般泥洹經	東晉 法顯譯
1	T	涅槃部類	涅槃部	T12n0377	12	0377	2	大般涅槃經後分	唐 若那跋陀羅譯
1	T	涅槃部類	涅槃部	T12n0378	12	0378	2	佛說方等般泥洹經	西晉 竺法護譯
1	T	涅槃部類	涅槃部	T12n0379	12	0379	3	四童子三昧經	隋 闍那崛多譯
1	T	涅槃部類	涅槃部	T12n0380	12	0380	5	大悲經	高齊 那連提耶舍譯
1	T	涅槃部類	涅槃部	T12n0381	12	0381	3	等集眾德三昧經	西晉 竺法護譯
1	T	涅槃部類	涅槃部	T12n0382	12	0382	3	集一切福德三昧經	姚秦 鳩摩羅什譯
1	T	涅槃部類	涅槃部	T12n0383	12	0383	2	摩訶摩耶經	蕭齊 曇景譯
1	T	涅槃部類	涅槃部	T12n0384	12	0384	7	菩薩從兜術天降神母胎說廣普經	姚秦 竺佛念譯
1	T	涅槃部類	涅槃部	T12n0385	12	0385	2	中陰經	姚秦 竺佛念譯
1	T	涅槃部類	涅槃部	T12n0386	12	0386	2	蓮華面經	隋 那連提耶舍譯
1	T	涅槃部類	涅槃部	T12n0387	12	0387	6	大方等無想經	北涼 曇無讖譯
1	T	涅槃部類	涅槃部	T12n0388	12	0388	1	大雲無想經卷第九	姚秦 竺佛念譯
1	T	涅槃部類	涅槃部	T12n0389	12	0389	1	佛垂般涅槃略說教誡經	姚秦 鳩摩羅什譯
1	T	涅槃部類	涅槃部	T12n0390	12	0390	1	佛臨涅槃記法住經	唐 玄奘譯
1	T	涅槃部類	涅槃部	T12n0391	12	0391	1	般泥洹後灌臘經	西晉 竺法護譯
1	T	涅槃部類	涅槃部	T12n0392	12	0392	1	佛滅度後棺斂葬送經	失譯
1	T	涅槃部類	涅槃部	T12n0393	12	0393	1	迦葉赴佛般涅槃經	東晉 竺曇無蘭譯
1	T	涅槃部類	涅槃部	T12n0394	12	0394	1	佛入涅槃密迹金剛力士哀戀經	失譯
1	T	涅槃部類	涅槃部	T12n0395	12	0395	1	佛說當來變經	西晉 竺法護譯
1	T	涅槃部類	涅槃部	T12n0396	12	0396	1	佛說法滅盡經	失譯
1	T	大集部類	大集部	T13n0397	13	0397	60	大方等大集經	北涼 曇無讖譯
1	T	大集部類	大集部	T13n0398	13	0398	8	大哀經	西晉 竺法護譯
1	T	大集部類	大集部	T13n0399	13	0399	4	寶女所問經	西晉 竺法護譯
1	T	大集部類	大集部	T13n0400	13	0400	18	佛說海意菩薩所問淨印法門經	宋 惟淨等譯
1	T	大集部類	大集部	T13n0401	13	0401	2	佛說無言童子經	西晉 竺法護譯
1	T	大集部類	大集部	T13n0402	13	0402	10	寶星陀羅尼經	唐 波羅頗蜜多羅譯
1	T	大集部類	大集部	T13n0403	13	0403	7	阿差末菩薩經	西晉 竺法護譯
1	T	大集部類	大集部	T13n0404	13	0404	8	大集大虛空藏菩薩所問經	唐 不空譯
1	T	大集部類	大集部	T13n0405	13	0405	1	虛空藏菩薩經	姚秦 佛陀耶舍譯
1	T	大集部類	大集部	T13n0406	13	0406	1	虛空藏菩薩神呪經	失譯
1	T	大集部類	大集部	T13n0407	13	0407	1	虛空藏菩薩神呪經	宋 曇摩蜜多譯
1	T	大集部類	大集部	T13n0408	13	0408	2	虛空孕菩薩經	隋 闍那崛多譯
1	T	大集部類	大集部	T13n0409	13	0409	1	觀虛空藏菩薩經	劉宋 曇摩蜜多譯
1	T	大集部類	大集部	T13n0410	13	0410	8	大方廣十輪經	失譯
1	T	大集部類	大集部	T13n0411	13	0411	10	大乘大集地藏十輪經	唐 玄奘譯
1	T	大集部類	大集部	T13n0412	13	0412	2	地藏菩薩本願經	唐 實叉難陀譯
1	T	大集部類	大集部	T13n0413	13	0413	1	百千頌大集經地藏菩薩請問法身讚	唐 不空譯
1	T	大集部類	大集部	T13n0414	13	0414	5	菩薩念佛三昧經	劉宋 功德直譯
1	T	大集部類	大集部	T13n0415	13	0415	10	大方等大集經菩薩念佛三昧分	隋 達磨笈多譯
1	T	大集部類	大集部	T13n0416	13	0416	5	大方等大集經賢護分	隋 闍那崛多譯
1	T	大集部類	大集部	T13n0417	13	0417	1	佛說般舟三昧經	後漢 支婁迦讖譯
1	T	大集部類	大集部	T13n0418	13	0418	3	般舟三昧經	後漢 支婁迦讖譯
1	T	大集部類	大集部	T13n0419	13	0419	1	拔陂菩薩經	失譯
1	T	大集部類	大集部	T13n0420	13	0420	2	自在王菩薩經	姚秦 鳩摩羅什譯
1	T	大集部類	大集部	T13n0421	13	0421	2	奮迅王問經	元魏 瞿曇般若流支譯
1	T	大集部類	大集部	T13n0422	13	0422	2	大集譬喻王經	隋 闍那崛多譯
1	T	大集部類	大集部	T13n0423	13	0423	4	僧伽吒經	元魏 月婆首那譯
1	T	大集部類	大集部	T13n0424	13	0424	5	大集會正法經	宋 施護譯
1	T	經集部類	經集部	T14n0425	14	0425	8	賢劫經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0426	14	0426	1	佛說千佛因緣經	後秦 鳩摩羅什譯
1	T	經集部類	經集部	T14n0427	14	0427	1	佛說八吉祥神呪經	吳 支謙譯
1	T	經集部類	經集部	T14n0428	14	0428	1	佛說八陽神呪經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0429	14	0429	1	佛說八部佛名經	元魏 瞿曇般若流支譯
1	T	經集部類	經集部	T14n0430	14	0430	1	八吉祥經	梁 僧伽婆羅譯
1	T	經集部類	經集部	T14n0431	14	0431	1	八佛名號經	隋 闍那崛多譯
1	T	經集部類	經集部	T14n0432	14	0432	1	佛說十吉祥經	失譯
1	T	經集部類	經集部	T14n0433	14	0433	1	佛說寶網經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0434	14	0434	3	佛說稱揚諸佛功德經	元魏 吉迦夜譯
1	T	經集部類	經集部	T14n0435	14	0435	1	佛說滅十方冥經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0436	14	0436	1	受持七佛名號所生功德經	唐 玄奘譯
1	T	經集部類	經集部	T14n0437	14	0437	1	大乘寶月童子問法經	宋 施護譯
1	T	經集部類	經集部	T14n0438	14	0438	2	佛說大乘大方廣佛冠經	宋 法護等譯
1	T	經集部類	經集部	T14n0439	14	0439	1	佛說諸佛經	宋 施護譯
1	T	經集部類	經集部	T14n0440	14	0440	12	佛說佛名經	元魏 菩提流支譯
1	T	經集部類	經集部	T14n0441	14	0441	30	佛說佛名經	
1	T	經集部類	經集部	T14n0442	14	0442	1	十方千五百佛名經	失譯
1	T	經集部類	經集部	T14n0443	14	0443	8	五千五百佛名神呪除障滅罪經	隋 闍那崛多譯
1	T	經集部類	經集部	T14n0444	14	0444	1	佛說百佛名經	隋 那連提耶舍譯
1	T	經集部類	經集部	T14n0445	14	0445	2	佛說不思議功德諸佛所護念經	失譯
1	T	經集部類	經集部	T14n0446a	14	0446a	1	過去莊嚴劫千佛名經	闕譯
1	T	經集部類	經集部	T14n0446b	14	0446b	1	過去莊嚴劫千佛名經	失譯
1	T	經集部類	經集部	T14n0447a	14	0447a	1	現在賢劫千佛名經	闕譯
1	T	經集部類	經集部	T14n0447b	14	0447b	1	現在賢劫千佛名經	
1	T	經集部類	經集部	T14n0448a	14	0448a	1	未來星宿劫千佛名經	闕譯
1	T	經集部類	經集部	T14n0448b	14	0448b	1	未來星宿劫千佛名經	失譯
1	T	經集部類	經集部	T14n0449	14	0449	1	佛說藥師如來本願經	隋 達摩笈多譯
1	T	經集部類	經集部	T14n0450	14	0450	1	藥師琉璃光如來本願功德經	唐 玄奘譯
1	T	經集部類	經集部	T14n0451	14	0451	2	藥師琉璃光七佛本願功德經	唐 義淨譯
1	T	經集部類	經集部	T14n0452	14	0452	1	佛說觀彌勒菩薩上生兜率天經	宋 沮渠京聲譯
1	T	經集部類	經集部	T14n0453	14	0453	1	佛說彌勒下生經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0454	14	0454	1	佛說彌勒下生成佛經	後秦 鳩摩羅什譯
1	T	經集部類	經集部	T14n0455	14	0455	1	佛說彌勒下生成佛經	唐 義淨譯
1	T	經集部類	經集部	T14n0456	14	0456	1	佛說彌勒大成佛經	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T14n0457	14	0457	1	佛說彌勒來時經	失譯
1	T	經集部類	經集部	T14n0458	14	0458	1	文殊師利問菩薩署經	後漢 支婁迦讖譯
1	T	經集部類	經集部	T14n0459	14	0459	1	佛說文殊悔過經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0460	14	0460	1	佛說文殊師利淨律經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0461	14	0461	2	佛說文殊師利現寶藏經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0462	14	0462	3	大方廣寶篋經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T14n0463	14	0463	1	佛說文殊師利般涅槃經	西晉 聶道真譯
1	T	經集部類	經集部	T14n0464	14	0464	1	文殊師利問菩提經	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T14n0465	14	0465	1	伽耶山頂經	元魏 菩提流支譯
1	T	經集部類	經集部	T14n0466	14	0466	1	佛說象頭精舍經	隋 毘尼多流支譯
1	T	經集部類	經集部	T14n0467	14	0467	1	大乘伽耶山頂經	唐 菩提流志譯
1	T	經集部類	經集部	T14n0468	14	0468	2	文殊師利問經	梁 僧伽婆羅譯
1	T	經集部類	經集部	T14n0469	14	0469	1	文殊問經字母品第十四	唐 不空譯
1	T	經集部類	經集部	T14n0470	14	0470	1	佛說文殊師利巡行經	元魏 菩提流支譯
1	T	經集部類	經集部	T14n0471	14	0471	1	佛說文殊師利行經	隋 豆那掘多譯
1	T	經集部類	經集部	T14n0472	14	0472	1	佛說大乘善見變化文殊師利問法經	宋 天息災譯
1	T	經集部類	經集部	T14n0473	14	0473	1	佛說妙吉祥菩薩所問大乘法螺經	宋 法賢譯
1	T	經集部類	經集部	T14n0474	14	0474	2	佛說維摩詰經	吳 支謙譯
1	T	經集部類	經集部	T14n0475	14	0475	3	維摩詰所說經	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T14n0476	14	0476	6	說無垢稱經	唐 玄奘譯
1	T	經集部類	經集部	T14n0477	14	0477	1	佛說大方等頂王經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0478	14	0478	1	大乘頂王經	梁 月婆首那譯
1	T	經集部類	經集部	T14n0479	14	0479	2	善思童子經	隋 闍那崛多譯
1	T	經集部類	經集部	T14n0480	14	0480	2	佛說月上女經	隋 闍那崛多譯
1	T	經集部類	經集部	T14n0481	14	0481	4	持人菩薩經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0482	14	0482	4	持世經	姚秦 鳩摩羅什譯
1	T	經集部類	經集部	T14n0483	14	0483	1	三曼陀跋陀羅菩薩經	西晉 聶道真譯
1	T	經集部類	經集部	T14n0484	14	0484	1	不思議光菩薩所說經	後秦 鳩摩羅什譯
1	T	經集部類	經集部	T14n0485	14	0485	4	無所有菩薩經	隋 闍那崛多等譯
1	T	經集部類	經集部	T14n0486	14	0486	1	師子莊嚴王菩薩請問經	唐 那提譯
1	T	經集部類	經集部	T14n0487	14	0487	1	離垢慧菩薩所問禮佛法經	唐 那提譯
1	T	經集部類	經集部	T14n0488	14	0488	1	寶授菩薩菩提行經	宋 法賢譯
1	T	經集部類	經集部	T14n0489	14	0489	20	佛說除蓋障菩薩所問經	宋 法護等譯
1	T	經集部類	經集部	T14n0490	14	0490	1	佛說八大菩薩經	宋 法賢譯
1	T	經集部類	經集部	T14n0491	14	0491	1	六菩薩亦當誦持經	失譯
1	T	經集部類	經集部	T14n0492a	14	0492a	1	佛說阿難問事佛吉凶經	後漢 安世高譯
1	T	經集部類	經集部	T14n0492b	14	0492b	1	阿難問事佛吉凶經	後漢 安世高譯
1	T	經集部類	經集部	T14n0493	14	0493	1	佛說阿難四事經	吳 支謙譯
1	T	經集部類	經集部	T14n0494	14	0494	1	阿難七夢經	東晉 竺曇無蘭譯
1	T	經集部類	經集部	T14n0495	14	0495	1	佛說阿難分別經	乞伏秦 法堅譯
1	T	經集部類	經集部	T14n0496	14	0496	1	佛說大迦葉本經	西晉 竺法護譯
1	T	經集部類	經集部	T14n0497	14	0497	1	佛說摩訶迦葉度貧母經	劉宋 求那跋陀羅譯
1	T	經集部類	經集部	T14n0498	14	0498	2	佛說初分說經	宋 施護譯
1	T	經集部類	經集部	T14n0499	14	0499	1	佛為阿支羅迦葉自化作苦經	失譯
1	T	經集部類	經集部	T14n0500	14	0500	1	羅云忍辱經	西晉 法炬譯
1	T	經集部類	經集部	T14n0501	14	0501	1	佛說沙曷比丘功德經	西晉 法炬譯
1	T	經集部類	經集部	T14n0502	14	0502	1	佛為年少比丘說正事經	西晉 法炬譯
1	T	經集部類	經集部	T14n0503	14	0503	1	比丘避女惡名欲自殺經	西晉 法炬譯
